eval_grp,eval_grp_descr,spcd,spgrpcd,owngrpcd,unitcd,agentcd,dstrbcd1,dstrbcd2,dstrbcd3,attribute_nbr,attribute_descr,estimate,se_of_estimate_pct,se_of_estimate,var_of_estimate,total_plots,non_zero_plots,tot_pop_ac
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",68.0,9,40,5,20,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",26509.7708414182,102.438493690591,27156.2099307764,737459737.8044,578,1,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",68.0,9,40,5,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",286882.724610506,98.541492954097,282698.519858583,79918453130.2336,578,2,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",107.0,3,40,1,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1825,0,11183237.88
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",107.0,3,40,1,10,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",8348.51157670124,97.624034036812,8150.153783206,66425006.6899071,1825,1,11183237.88
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",107.0,3,40,1,80,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1825,0,11183237.88
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",107.0,3,40,3,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",107.0,3,40,3,,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",107.0,3,40,3,,31,80,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",107.0,3,40,3,10,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",176967.788135615,60.8188561979086,107629.784582819,11584170529.3441,1746,3,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",107.0,3,40,3,50,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",17861.6695495215,99.4497043630848,17763.3775613103,315537582.385661,1746,1,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",107.0,3,40,3,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",13431.9737867246,99.4497043630848,13358.0582210247,178437719.436286,1746,1,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",107.0,3,40,3,80,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,,4,,,,,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,,4,80,,,,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,,5,,,,,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,,5,80,,,,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,5,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,,10,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,,12,22,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,,30,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,,31,10,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,,54,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,,60,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,10,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",603885.935988422,64.5763233013959,389967.334395544,152074521895.566,409,3,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,10,10,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",315744.546341753,100.210652958858,316409.671571056,100115080263.703,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,10,10,31,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",7929.81627229409,100.210652958858,7946.52066490371,63147190.6777417,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,10,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",240144.26531598,70.3182305012962,168865.198020535,28515455102.5145,409,3,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,10,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",68898.0131171838,100.065922840656,68943.4326445865,4753196904.81863,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,20,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",3335.12454131882,100.065922840656,3337.32315015589,11137725.8085664,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,20,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",350350.196690463,100.210652958858,351088.219746157,123262938044.526,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,30,30,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",22597.0953676872,100.210652958858,22644.6968176953,512782293.965341,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,30,30,22,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",212654.057404797,100.210652958858,213102.019468852,45412470701.7032,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,50,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",18632.7893778421,100.065922840656,18645.0726418935,347638733.821484,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",58038.7368369386,71.953434731125,41760.864628736,1743969814.53961,409,3,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,10,803,60,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",35588.5713918692,100.065922840656,35612.0323890797,1268216850.88086,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,20,2,50,52,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",620862.378491521,98.2268434887861,609853.516801621,371921311955.305,947,1,5645839.49
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,20,3,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,20,3,,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,20,3,,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,20,3,,31,31,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,20,3,10,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",360529.717802699,101.591474628247,366267.456788819,134151849902.549,1746,1,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,20,3,80,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,20,4,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,20,5,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,3,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,3,,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,3,80,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,4,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,4,,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,4,,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,4,,52,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,4,,80,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,4,50,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",114216.649906204,101.289233980834,115689.169768565,13383984001.7398,1048,1,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,4,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",47899.5910636741,101.289233980834,48517.1288683473,2353911793.62782,1048,1,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,5,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,5,,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,5,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",20151.7309144982,102.438493690591,20643.1296013932,426138799.739916,578,1,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,30,5,60,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",44061.3082801906,102.438493690591,45135.7405025951,2037235070.7176,578,1,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",110.0,2,40,1,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1825,0,11183237.88
